benchmark,run_id,agent_name,provider,model,prompt,permutation_index,match_index,seed,position,seat,opponent_1,opponent_2,opponent_3,opponent_key,victory,points,rank,winner_player,winner_agent,rounds_played,last_turn,final_points_J0,final_points_J1,final_points_J2,final_points_J3,error
standard,ollama_llama3.2_3b_guided_compact_small_standard_01,HybridLLMAgent,ollama,ollama/llama3.2:3b,guided_compact,2,0,2254321,2,J2,CrabisaAgent,AdrianHerasAgent,EdoAgent,CrabisaAgent|AdrianHerasAgent|EdoAgent,0,2,3,J0,CrabisaAgent,97,turn_P0,10,4,2,2,
standard,ollama_llama3.2_3b_guided_compact_small_standard_01,HybridLLMAgent,ollama,ollama/llama3.2:3b,guided_compact,2,0,2354321,3,J3,CrabisaAgent,AdrianHerasAgent,EdoAgent,CrabisaAgent|AdrianHerasAgent|EdoAgent,0,2,4,J0,CrabisaAgent,39,turn_P0,10,4,2,2,
standard,ollama_llama3.2_3b_guided_compact_small_standard_01,HybridLLMAgent,ollama,ollama/llama3.2:3b,guided_compact,3,0,3054321,0,J0,CrabisaAgent,EdoAgent,AdrianHerasAgent,CrabisaAgent|EdoAgent|AdrianHerasAgent,0,2,3,J3,AdrianHerasAgent,40,turn_P3,2,2,6,10,
standard,ollama_llama3.2_3b_guided_compact_small_standard_01,HybridLLMAgent,ollama,ollama/llama3.2:3b,guided_compact,3,0,3154321,1,J1,CrabisaAgent,EdoAgent,AdrianHerasAgent,CrabisaAgent|EdoAgent|AdrianHerasAgent,0,2,4,J0,CrabisaAgent,47,turn_P0,10,2,6,6,
standard,ollama_llama3.2_3b_guided_compact_small_standard_01,HybridLLMAgent,ollama,ollama/llama3.2:3b,guided_compact,3,0,3254321,2,J2,CrabisaAgent,EdoAgent,AdrianHerasAgent,CrabisaAgent|EdoAgent|AdrianHerasAgent,0,2,4,J0,CrabisaAgent,168,turn_P0,10,4,2,6,
standard,ollama_llama3.2_3b_guided_compact_small_standard_01,HybridLLMAgent,ollama,ollama/llama3.2:3b,guided_compact,3,0,3354321,3,J3,CrabisaAgent,EdoAgent,AdrianHerasAgent,CrabisaAgent|EdoAgent|AdrianHerasAgent,0,2,4,J0,CrabisaAgent,68,turn_P0,10,2,2,2,
standard,ollama_llama3.2_3b_guided_compact_small_standard_01,HybridLLMAgent,ollama,ollama/llama3.2:3b,guided_compact,4,0,4054321,0,J0,EdoAgent,AdrianHerasAgent,CrabisaAgent,EdoAgent|AdrianHerasAgent|CrabisaAgent,0,2,3,J3,CrabisaAgent,40,turn_P3,2,3,2,10,
standard,ollama_llama3.2_3b_guided_compact_small_standard_01,HybridLLMAgent,ollama,ollama/llama3.2:3b,guided_compact,4,0,4154321,1,J1,EdoAgent,AdrianHerasAgent,CrabisaAgent,EdoAgent|AdrianHerasAgent|CrabisaAgent,0,2,4,J0,EdoAgent,102,turn_P0,10,2,4,4,
standard,ollama_llama3.2_3b_guided_compact_small_standard_01,HybridLLMAgent,ollama,ollama/llama3.2:3b,guided_compact,4,0,4254321,2,J2,EdoAgent,AdrianHerasAgent,CrabisaAgent,EdoAgent|AdrianHerasAgent|CrabisaAgent,0,2,4,J3,CrabisaAgent,58,turn_P3,2,2,2,10,
standard,ollama_llama3.2_3b_guided_compact_small_standard_01,HybridLLMAgent,ollama,ollama/llama3.2:3b,guided_compact,4,0,4354321,3,J3,EdoAgent,AdrianHerasAgent,CrabisaAgent,EdoAgent|AdrianHerasAgent|CrabisaAgent,0,2,4,J2,CrabisaAgent,21,turn_P2,4,4,10,2,
standard,ollama_llama3.2_3b_guided_compact_small_standard_01,HybridLLMAgent,ollama,ollama/llama3.2:3b,guided_compact,5,0,5054321,0,J0,EdoAgent,CrabisaAgent,AdrianHerasAgent,EdoAgent|CrabisaAgent|AdrianHerasAgent,0,2,3,J3,AdrianHerasAgent,29,turn_P3,2,5,2,10,
standard,ollama_llama3.2_3b_guided_compact_small_standard_01,HybridLLMAgent,ollama,ollama/llama3.2:3b,guided_compact,5,0,5154321,1,J1,EdoAgent,CrabisaAgent,AdrianHerasAgent,EdoAgent|CrabisaAgent|AdrianHerasAgent,0,2,3,J0,EdoAgent,30,turn_P0,10,2,4,2,
standard,ollama_llama3.2_3b_guided_compact_small_standard_01,HybridLLMAgent,ollama,ollama/llama3.2:3b,guided_compact,5,0,5254321,2,J2,EdoAgent,CrabisaAgent,AdrianHerasAgent,EdoAgent|CrabisaAgent|AdrianHerasAgent,0,2,3,J0,EdoAgent,49,turn_P0,11,4,2,2,
standard,ollama_llama3.2_3b_guided_compact_small_standard_01,HybridLLMAgent,ollama,ollama/llama3.2:3b,guided_compact,5,0,5354321,3,J3,EdoAgent,CrabisaAgent,AdrianHerasAgent,EdoAgent|CrabisaAgent|AdrianHerasAgent,0,2,4,J1,CrabisaAgent,147,turn_P1,3,10,6,2,
